fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.4120139599108885,0.3271089005466697,0.3521650958088657,1.8060069799554443,0.06283102965377585,3.2891099453330304,13.385479927110707,0.9960385479927111,3.222290401457786,1.0826534032800184,10.16382896902205,8
8.459609699075186,0.3128235041035202,0.46168646853967854,2.3298048495375925,0.07187844740110387,4.71764958964798,15.290199452863973,0.9962290199452863,3.1841960109427205,0.9969410246211212,10.973334767467188,8
9.726430877077938,0.3072540194906208,0.5201028928015855,4.105723508311749,0.0774610931782827,5.637299025468959,15.549196101875834,0.9968352411694372,3.1790160779624834,0.8837299025468959,12.026430877077937,8
8.86115252751667,0.3808271208724996,0.4454949120972923,2.1264406593958367,0.07191728791275005,6.0,13.632203296979185,0.9955647864176509,3.2847118681208327,0.7650813516610424,11.7,8
9.024177917841572,0.36013153314534857,0.5048794279500972,2.7248355835683142,0.07899780778091085,6.501096109544571,17.0,0.9953852803781722,3.1625274027386143,0.8698903890455428,12.0507672766812,8
9.77859447106359,0.3547603685957607,0.4717252303723504,4.40127880574376,0.07213099078510597,5.869009214894017,14.303513822341026,0.996305176269808,3.22130990785106,0.7635144010318888,12.556549539255299,8
7.8984124992943565,0.35573098681610793,0.3924895394105477,1.7367585525944398,0.06467585525944398,4.470342103777593,14.102756577833194,0.9954927319741967,3.222648289481112,0.9492899343627967,10.918963814860996,8
8.357120758778454,0.37263076479710094,0.43353185736438793,1.760901092567287,0.0670901092567287,5.436043702691482,14.82703277701861,0.9951595649225714,3.2178197814865426,0.8503055204741232,11.522527314182176,8
8.884117561523816,0.40863529753904737,0.45250586353523947,1.8,0.06970470536914289,6.568235123047631,14.272940492190525,0.9948531530335543,3.2704470827733316,0.69,12.154588098438104,8
8.861683444334828,0.4278035981609368,0.4682244592446437,1.939017990804684,0.07199298564860487,7.198597129720977,16.198597129720977,0.9941691845155334,3.2080140287027903,0.6959579138916293,12.619158277832586,8
7.28275291601011,0.35482587480303296,0.33118218451443016,1.794574761154411,0.06277327677164521,3.5910922572150694,13.472873805772055,0.995568502652233,3.2264534464567096,1.0550769884516549,10.366477199473342,8
10.05804420002675,0.34217928166421474,0.4389103591678926,6.006821825043466,0.07330244474996656,5.302444749966565,13.403259666622088,0.9970707216875585,3.2269755525003343,0.8099185083344478,12.650407458327761,8
7.268035697823455,0.35041070934703655,0.3309719385403351,1.7777550832268059,0.06245790781050261,3.485969270167536,13.38877541613403,0.9956452424327777,3.227084184378995,1.0630663354672674,10.301300947503872,8
9.034260582901938,0.3975780214753346,0.494118052154384,1.7965400306790495,0.07065400306790494,6.861601227161977,15.896200920371482,0.994667747576629,3.2106919938641902,0.7041858742158974,12.413500766976235,8
7.503827573124553,0.42114827193736587,0.33434039390177933,2.047231512142346,0.06751059085266899,5.170196950889663,14.73615756071173,0.9944157562258505,3.216978818294662,0.9350650317323856,11.345522109551592,8
8.062528867702396,0.5139953811676168,0.36383756726301797,2.5325057735404792,0.07643341031387305,7.783294843063473,17.0,0.9927888279427964,3.194582371076587,0.7416705156936527,12.948306390144431,8
8.712993900292457,0.4154802439883017,0.41485865806434064,1.8,0.06867796340175475,6.225987800584915,12.903951202339659,0.9950379665876842,3.318361707918112,0.69,11.880790240467931,8
8.977291898390755,0.30576420138558064,0.5158077893772153,2.588645949195377,0.07634933912246561,5.4235798614419375,16.231439815255918,0.9963231439815255,3.165371203694882,0.9545852083134838,11.373361921483763,8
8.265760995524685,0.49732788385545335,0.3887681327366248,2.2866394192772668,0.07447599585198048,7.695199170396095,16.695199170396094,0.9930418978832009,3.2030480082960393,0.7108559751118828,12.917119502237657,8
9.308746555979061,0.33041781467364617,0.5417493111958124,2.4958218532635383,0.07726239667937185,6.3041781467364615,16.69582185326354,0.995858562898809,3.1682506888041875,0.8500390262506139,11.94334251738917,8
7.427364617159522,0.3982093851478564,0.33324806595942175,1.9598452767537387,0.0658720989391326,4.624032979710866,14.299226383768692,0.9948144559248111,3.2202558021217347,0.9765734935419743,11.006900447420737,8
8.866564474342827,0.4272341446600035,0.4688752632457103,1.9361707233000174,0.07197264802357155,7.194529604714311,16.19452960471431,0.9941784177972984,3.208054703952857,0.6958358881414293,12.616717762828586,8
9.174798207176716,0.37506726427442805,0.5149596414353432,2.0493273572557196,0.07324394621530148,6.750672642744281,16.24932735725572,0.9950638026959151,3.1950403585646567,0.7473452921688154,12.300538114195424,8
8.865213727895918,0.4273917317454762,0.4686951637194558,1.9369586587273808,0.071978276133767,7.195655226753401,16.195655226753402,0.9941758626352697,3.208043447732466,0.6958696568026019,12.61739313605204,8
7.805526529438195,0.32174282005311555,0.39330504625944773,2.0027632647190976,0.0662295472996935,3.825717994688448,14.100957326251264,0.9961100957326251,3.2079808534749747,1.0504569203186933,10.467906863656786,8
10.167645629297354,0.332132483981076,0.44393375800946205,6.1849241476082,0.0731654429633783,5.165442963378308,13.220590617837743,0.997310474814088,3.228345570366217,0.8144852345540563,12.627573827229718,8
8.4317693831759,0.4488395343127028,0.3779835273697072,1.9682306168240995,0.06992263562084686,6.480658905211714,13.201647263029283,0.9944846742381775,3.3139505821091215,0.6972098835781757,12.036461233648199,8
9.273627988844826,0.3421240037183916,0.5347255977689651,2.378759962816084,0.07620883966534475,6.421240037183916,16.578759962816083,0.9956501927338126,3.175274402231035,0.8231147914476993,12.036992029747132,8
8.920401785663048,0.30653997565004937,0.5098601866829551,2.560200892831524,0.07585801542163541,5.346002434995065,16.128003246660086,0.996312800324666,3.167439935066798,0.9592398539002962,11.329401379830536,8
8.734521118683606,0.44263920282024605,0.4512694824911474,2.01319601410123,0.07252282867215164,7.304565734430328,16.30456573443033,0.9939286357828431,3.206954342655697,0.6991369720329098,12.682739440658198,8
7.368682931738542,0.38060487952156263,0.33240975616769347,1.8927804934154766,0.06461463425154018,4.2048780838467295,13.963902467077384,0.9951204389987919,3.2227707314969196,1.0084292656276486,10.747024411984972,8
8.73187483545816,0.400218774681276,0.41802340253485903,1.9648435443227004,0.06997812253187241,6.0,12.8242177216135,0.9953644059949602,3.31703129113546,0.7279140151942209,11.7,8
9.330622429614483,0.3231258567951726,0.5461244859228965,2.568741432048274,0.07791867288843447,6.231258567951725,16.768741432048273,0.9959883597490459,3.1638755140771035,0.8668105293711031,11.88500685436138,8
7.987048073324162,0.5250774731444294,0.34621771952315444,2.4129519266758384,0.0750051648762953,7.751291219073824,16.37822804768456,0.9926994358372012,3.2186531585694635,0.7162693682861073,12.925903853351677,8
7.537223671334168,0.32540149539089774,0.36525520200311756,1.868611835667084,0.06391238625243145,3.459850460910229,13.613133947880305,0.996061313394788,3.217737321042394,1.0724089723453862,10.26058192784913,8
8.189663700894316,0.5062059015623299,0.3786218267859087,2.3310295078116496,0.07479306791294035,7.758613582588071,16.75861358258807,0.992897947167525,3.2024138641741193,0.7127584074776421,12.955168149552842,8
10.207703197258752,0.3179489599390834,0.4612807203350414,6.030812789035009,0.07371786402132081,5.102552003045831,13.410208012183324,0.997476937596345,3.2217958397563335,0.8302552003045831,12.507703197258753,8
9.108530631745472,0.39715645608484273,0.5017061263490944,1.828435439151573,0.07125591895236415,6.971564560848427,16.028435439151572,0.9946706150816897,3.2082938736509057,0.6965401510048617,12.477251648678742,8
8.09933784145368,0.5058277986079407,0.3542384172466914,2.3006621585463205,0.07372185324052938,7.430463310132344,15.576158275330862,0.993150199049264,3.242715251740074,0.7114569496519851,12.701324317092642,8
8.888184047779077,0.3767723928331384,0.45123911015305396,2.1602300597238466,0.07232276071668617,6.0,13.801150298619232,0.9956066852740576,3.2779539880552306,0.7728529137364847,11.7,8
9.156067802891801,0.3033263481423845,0.534497997575052,2.6780339014459007,0.07789331284315647,5.667365185761547,16.55648691434873,0.9963556486914348,3.1588702617130253,0.9399580888543072,11.51150693859821,8
8.945635709739204,0.3726982864417274,0.49335990409508323,2.7091271419478407,0.07878836189263788,6.605819053681062,17.0,0.9951732164162957,3.1651454763420266,0.8594180946318938,12.124073337576743,8
10.019773486409692,0.33868176757268725,0.4616761047329295,5.325798364570484,0.07253295581068281,5.467044189317181,13.700566283975771,0.9969041041579174,3.225329558106828,0.7896421276943831,12.57664779053414,8
9.587978273173796,0.36746811512174693,0.47966757195109183,3.6705833804995516,0.07181329712195632,6.186702878043674,14.78005431706551,0.995831812711715,3.218132971219563,0.7428643129271612,12.540664856097816,8
8.3925809221431,0.48253222574997157,0.4056774562857468,2.2126611287498577,0.0739475794910704,7.589515898214082,16.58951589821408,0.993281798911054,3.2041048410178594,0.7076854769464225,12.853709538928449,8
8.530100322621745,0.4391839483805208,0.43241471398452264,2.626020064524349,0.07768026752699132,7.15986623650434,17.0,0.9940512708710787,3.1789966559126084,0.804013376349566,12.511906365553038,8
9.48396177674767,0.374402548216822,0.48400159263551373,3.2718534775327357,0.07163993629457945,6.36006370542055,15.040095558130824,0.9955735050789234,3.2163993629457943,0.7315958591476642,12.531996814728972,8
9.365684460147666,0.31143851328411143,0.5531368920295332,2.6856148671588858,0.07897053380442998,6.1143851328411145,16.885614867158885,0.9961963944635428,3.1568631079704668,0.8936914194465437,11.791508106272891,8
7.9344857503246775,0.3570600013277513,0.3957171460816816,1.7386571447539303,0.06486571447539304,4.546285790157215,14.15971434261791,0.9954665314023957,3.222268571049214,0.9415057065088854,10.966428618848258,8
9.039591226216999,0.3977744135974684,0.4945950044509947,1.7968205908535264,0.07068205908535262,6.872823634141051,15.904617725605789,0.9946638758462213,3.210635881829295,0.7030355775005422,12.420514771338157,8
8.812115005346827,0.3881827491979759,0.4350744386362008,2.065143756683534,0.07118172508020242,6.0,13.32571878341767,0.9954887782582876,3.296971248663293,0.7509830640372128,11.7,8
9.815435896670387,0.3092319088148975,0.5092245015180639,4.461743586681548,0.07676883191478588,5.538404559255126,15.153618237020503,0.9969539145288938,3.18692763525959,0.8738404559255125,12.115435896670386,8
8.2014689484981,0.5048286226752218,0.3801958597997466,2.324143113376109,0.07474387938125791,7.7487758762515835,16.748775876251585,0.9929202787609088,3.2025122412374842,0.7124632762875475,12.94926552575095,8
8.957439832943423,0.39474778331896826,0.48724461663178004,1.7924968333128117,0.07024968333128118,6.699873332512471,15.774904999384354,0.9947235437002832,3.2115006333374376,0.7207629834174716,12.312420832820294,8
8.985232139702068,0.3622151790446898,0.47186182968668944,2.2815401746275845,0.07377848209553102,6.0,14.407700873137923,0.9957571098165382,3.253691965074483,0.8007542401643445,11.7,8
9.017261376494176,0.3969517349234697,0.49259707052842633,1.7956453356049566,0.07056453356049566,6.825813424198266,15.8693600681487,0.9946800943686516,3.2108709328790086,0.7078541240196777,12.391133390123915,8
9.82967970051398,0.3095484377891995,0.5074835921594026,4.518718802055914,0.07665804677378017,5.5225781105400245,15.090312442160096,0.996972906267352,3.188193751156798,0.8722578110540024,12.129679700513979,8
10.050458911533573,0.3366360725644285,0.46039754535276783,5.443425827545362,0.07258409818588929,5.415901814110712,13.623852721166068,0.9969803062969751,3.2258409818588927,0.7929663820828037,12.579204909294464,8
8.080049211306736,0.3624228656797219,0.4087412452221817,1.7463183795424597,0.06563183795424597,4.852735181698392,14.389551386273794,0.995360806362314,3.220736324091508,0.9100946438759148,11.157959488561495,8
8.57618873435589,0.46111131432514624,0.43015849791411864,2.105556571625731,0.07318254694018379,7.436509388036758,16.436509388036757,0.9936291236891565,3.2056349061196325,0.7030952816411027,12.761905632822055,8
8.601512819583656,0.45815683771524024,0.43353504261115405,2.090784188576201,0.07307702991840143,7.415405983680287,16.415405983680287,0.9936770284170457,3.205845940163197,0.7024621795104086,12.749243590208172,8
8.659846795692555,0.47034737706151586,0.3748263114692421,3.734751043000401,0.0750501915053843,7.050191505384307,15.733588673845743,0.9940121648655774,3.209498084946157,0.7516602831538564,12.941698584230718,8
8.86529659484306,0.42738206393497613,0.4687062126457416,1.9369103196748805,0.07197793085482057,7.195586170964115,16.195586170964116,0.9941760193919114,3.208044138290359,0.6958675851289234,12.61735170257847,8
8.124669046173944,0.5040529526121691,0.3729514601055117,2.5449338092347884,0.07659911745646385,7.700441271768076,17.0,0.9929566064246697,3.192511031794202,0.7499558728231924,12.890308890237652,8
8.85181967437537,0.4099272130249852,0.44540032836258153,1.8,0.06951091804625223,6.503639348750741,14.014557395002965,0.9948880347516746,3.2794904911748963,0.69,12.102911479000593,8
9.72061775273421,0.3071248389496491,0.52081338577693,4.082471010936837,0.07750630636762282,5.643758052517545,15.57503221007018,0.9968274903369789,3.1784993557985963,0.8843758052517545,12.020617752734209,8
9.237517085022171,0.3243724372466743,0.5254723805672115,2.596896356277714,0.07756275627533257,6.0,15.98448178138857,0.9961481514817844,3.1906207287444572,0.8732861619438742,11.7,8
8.242393898325279,0.5000540451953841,0.3856525197767039,2.3002702259769205,0.074573358756978,7.714671751395601,16.7146717513956,0.9929976951243319,3.202853282486044,0.711440152541868,12.92880305083736,8
8.685218397335413,0.41436505642633403,0.45516536494252724,2.6570436794670824,0.07809391572622777,6.953042136886117,17.0,0.9944700896728056,3.173826053422153,0.8246957863113884,12.367129495820281,8
7.577096625731949,0.44312898771958475,0.33538709465331357,2.1309675722650847,0.06908064197997034,5.6935473266567795,15.154837861325424,0.9940337104515405,3.213838716040059,0.8952904031740848,11.669999342527204,8
8.177674542028388,0.5076046367633547,0.37702327227045185,2.3380231838167735,0.07484302274154837,7.768604548309677,16.768604548309675,0.992875267675337,3.2023139545169035,0.7130581364492903,12.961162728985805,8
9.296524237453342,0.4119852782334438,0.40400736088327815,4.7693518858616795,0.07425434470318332,6.254344703183324,14.672459604244432,0.9954048967694292,3.2174565529681667,0.7781885098938892,12.809057450530554,8
9.365265313823594,0.3115782287254686,0.5530530627647189,2.684217712745314,0.07895795941470783,6.115782287254686,16.884217712745315,0.9961939075286866,3.156946937235281,0.8933700739314223,11.792625829803749,8
9.641101951396532,0.3803989877886512,0.41980050610567443,5.329290671019365,0.07382362256075434,5.823622560754335,14.098163414339112,0.99615866051868,3.2217637743924565,0.7925459146415221,12.737270426792389,8
